session_id,customer_id,visit_date,device,pages_viewed,session_duration_min,converted
SESS910177,CUST101606,2024-06-12,Mobile,12,0.71,0
SESS910178,CUST101357,2025-08-03,Mobile,6,1.26,0
SESS910179,CUST102931,2024-12-03,Desktop,6,3.72,0
SESS910180,CUST100650,2025-08-04,Mobile,4,3.74,0
SESS910181,CUST100453,2024-02-10,Mobile,7,2.41,0
SESS910182,CUST102950,2025-10-19,Desktop,2,5.52,0
SESS910183,CUST101487,2025-07-22,Tablet,4,2.15,0
SESS910184,CUST100737,2024-05-16,Mobile,2,1.51,0
SESS910185,CUST101950,2024-10-05,Mobile,3,17.82,0
SESS910186,CUST101854,2025-04-17,Desktop,4,2.53,0
SESS910187,CUST102950,2024-12-16,Desktop,4,2.29,1
SESS910188,CUST102242,2024-06-11,Desktop,7,2.3,1
SESS910189,CUST101209,2024-10-02,Desktop,9,8.4,0
SESS910190,CUST102453,2025-06-29,Mobile,6,12.54,0
SESS910191,CUST100519,2025-08-14,Mobile,4,3.39,0
SESS910192,CUST100457,2025-09-10,Desktop,3,8.83,0
SESS910193,CUST100631,2025-05-22,Mobile,5,1.69,0
SESS910194,CUST101643,2025-06-17,Desktop,5,6.1,0
SESS910195,CUST100932,2025-09-12,Mobile,8,1.51,1
SESS910196,CUST102519,2025-11-30,Mobile,5,4.28,0
SESS910197,CUST101242,2024-08-26,Mobile,7,1.34,1
SESS910198,CUST100093,2024-08-27,Desktop,6,4.53,0
SESS910199,CUST102082,2025-09-21,Desktop,8,1.38,0
SESS910200,CUST102211,2024-07-25,Desktop,3,3.02,0
SESS910201,CUST101743,2025-11-07,Tablet,3,8.72,0
SESS910202,CUST101112,2025-03-13,Desktop,3,2.46,0
SESS910203,CUST101539,2024-02-23,Tablet,6,2.83,0
SESS910204,CUST102931,2024-02-10,Desktop,5,1.49,0
SESS910205,CUST102348,2024-05-16,Mobile,4,2.2,0
SESS910206,CUST102109,2025-04-12,Mobile,11,3.39,0
SESS910207,CUST101578,2024-03-07,Desktop,4,2.05,1
SESS910208,CUST101510,2024-01-11,Mobile,5,2.63,0
SESS910209,CUST101637,2024-09-19,Mobile,5,7.13,0
SESS910210,CUST100118,2025-11-12,Mobile,6,13.5,0
SESS910211,CUST101353,2024-07-05,Tablet,6,5.53,0
SESS910212,CUST102277,2024-04-01,Mobile,8,4.89,0
SESS910213,CUST102202,2025-02-07,Desktop,6,1.33,0
SESS910214,CUST100995,2024-08-25,Mobile,9,8.73,0
SESS910215,CUST100264,2024-06-29,Mobile,5,9.44,0
SESS910216,CUST102893,2024-07-31,Mobile,5,4.73,1
SESS910217,CUST101013,2025-12-29,Tablet,6,0.52,0
SESS910218,CUST102148,2025-01-25,Tablet,4,4.13,0
SESS910219,CUST101527,2024-10-18,Desktop,11,4.71,0
SESS910220,CUST102013,2024-03-27,Mobile,7,7.9,0
SESS910221,CUST101415,2024-11-18,Mobile,4,1.69,0
SESS910222,CUST100572,2025-10-28,Desktop,5,12.87,0
SESS910223,CUST102229,2024-06-28,Mobile,4,6.88,0
SESS910224,CUST101718,2025-11-04,Mobile,4,3.93,0
SESS910225,CUST101606,2024-12-28,Tablet,6,4.76,0
SESS910226,CUST100843,2024-10-25,Desktop,3,5.75,0
SESS910227,CUST100859,2025-09-07,Mobile,5,2.74,1
SESS910228,CUST102734,2025-11-12,Desktop,7,1.75,0
SESS910229,CUST100655,2024-06-02,Mobile,4,0.57,0
SESS910230,CUST100324,2024-03-15,Mobile,4,7.22,0
SESS910231,CUST102547,2024-09-03,Mobile,1,6.57,0
SESS910232,CUST102541,2025-11-09,Mobile,6,0.62,1
SESS910233,CUST100587,2025-01-04,Mobile,5,2.87,0
SESS910234,CUST102020,2025-07-22,Mobile,4,2.25,0
SESS910235,CUST101392,2024-02-17,Mobile,6,5.75,0
SESS910236,CUST102042,2025-10-06,Desktop,7,1.96,0
SESS910237,CUST101552,2024-01-25,Mobile,2,0.83,0
SESS910238,CUST100609,2025-11-29,Mobile,2,4.78,0
SESS910239,CUST102633,2024-01-14,Desktop,3,5.77,0
SESS910240,CUST102286,2025-11-14,Mobile,1,1.34,0
SESS910241,CUST101123,2024-05-21,Mobile,3,5.9,0
SESS910242,CUST102572,2025-07-23,Mobile,6,1.25,0
SESS910243,CUST102385,2024-07-15,Tablet,5,7.31,0
SESS910244,CUST101228,2025-10-28,Tablet,5,7.13,0
SESS910245,CUST101895,2024-05-30,Desktop,5,6.37,0
SESS910246,CUST100701,2024-09-26,Mobile,5,5.72,0
SESS910247,CUST100174,2024-07-27,Mobile,2,1.34,0
SESS910248,CUST102656,2024-05-07,Mobile,3,4.97,0
SESS910249,CUST100841,2025-02-19,Desktop,5,2.09,0
SESS910250,CUST102599,2025-11-10,Mobile,3,5.29,0
SESS910251,CUST101614,2025-08-23,Desktop,5,0.86,0
SESS910252,CUST100981,2024-01-06,Mobile,3,1.24,0
SESS910253,CUST101608,2024-07-22,Mobile,5,2.26,0
SESS910254,CUST100253,2024-10-11,Tablet,7,4.46,0
SESS910255,CUST102751,2024-05-12,Mobile,5,12.75,0
SESS910256,CUST101737,2025-05-11,Mobile,5,5.03,1
SESS910257,CUST100090,2025-07-23,Mobile,9,1.48,0
SESS910258,CUST102539,2025-11-18,Mobile,8,1.51,0
SESS910259,CUST101543,2025-04-11,Mobile,2,2.52,1
SESS910260,CUST100877,2024-04-07,Mobile,5,4.65,0
SESS910261,CUST102826,2024-03-23,Mobile,6,3.24,0
SESS910262,CUST102413,2025-10-12,Desktop,4,2.36,0
SESS910263,CUST102203,2024-03-27,Desktop,8,1.16,0
SESS910264,CUST101161,2025-02-17,Desktop,8,8.45,0
SESS910265,CUST101047,2025-11-13,Mobile,4,3.78,0
SESS910266,CUST101571,2024-04-14,Mobile,3,3.72,0
SESS910267,CUST100167,2024-06-12,Mobile,5,10.14,0
SESS910268,CUST101493,2024-10-08,Mobile,5,1.26,0
SESS910269,CUST102310,2024-02-25,Desktop,1,3.97,0
SESS910270,CUST100559,2024-03-12,Mobile,3,2.2,0
SESS910271,CUST100971,2025-06-03,Mobile,3,1.62,0
SESS910272,CUST101145,2024-11-14,Desktop,4,2.18,0
SESS910273,CUST100731,2024-08-18,Mobile,4,1.94,0
SESS910274,CUST101109,2025-01-31,Desktop,2,1.33,0
SESS910275,CUST100239,2025-04-08,Mobile,3,2.23,0
SESS910276,CUST101891,2025-08-26,Mobile,3,2.18,0
SESS910277,CUST100251,2025-08-29,Desktop,6,1.12,0
SESS910278,CUST101498,2024-10-26,Mobile,4,1.88,0
SESS910279,CUST100643,2025-05-10,Mobile,5,5.35,0
SESS910280,CUST100049,2025-12-28,Mobile,2,9.27,0
SESS910281,CUST101772,2025-06-26,Mobile,4,6.44,0
SESS910282,CUST101709,2024-08-23,Tablet,3,0.85,0
SESS910283,CUST101301,2024-06-01,Mobile,4,2.01,1
SESS910284,CUST100684,2024-05-26,Desktop,5,0.8,0
SESS910285,CUST101683,2025-11-20,Mobile,3,6.57,0
SESS910286,CUST101967,2025-06-20,Mobile,2,3.59,0
SESS910287,CUST100882,2024-07-19,Mobile,4,2.83,0
SESS910288,CUST100363,2024-04-06,Mobile,4,1.46,0
SESS910289,CUST101129,2024-04-19,Mobile,4,13.88,0
SESS910290,CUST100938,2025-09-22,Desktop,9,4.09,0
SESS910291,CUST100651,2024-12-31,Tablet,5,0.51,0
SESS910292,CUST100110,2025-06-19,Desktop,3,8.27,0
SESS910293,CUST102526,2024-01-28,Mobile,3,8.81,0
SESS910294,CUST101950,2025-10-06,Desktop,2,2.69,0
SESS910295,CUST102588,2024-03-12,Mobile,3,1.54,0
SESS910296,CUST100391,2024-09-02,Desktop,5,1.39,0
SESS910297,CUST102478,2024-08-24,Mobile,6,3.97,0
SESS910298,CUST102060,2025-01-04,Desktop,6,3.54,0
SESS910299,CUST102411,2024-02-18,Mobile,5,1.19,0
SESS910300,CUST101568,2024-05-26,Desktop,6,5.85,0
SESS910301,CUST101847,2025-12-29,Desktop,1,8.87,0
SESS910302,CUST100807,2025-03-08,Mobile,4,11.23,1
SESS910303,CUST101543,2025-10-02,Mobile,4,0.64,0
SESS910304,CUST100161,2025-05-27,Desktop,6,0.99,0
SESS910305,CUST100746,2025-11-19,Desktop,5,2.91,0
SESS910306,CUST102227,2024-01-18,Mobile,6,5.15,0
SESS910307,CUST100919,2024-12-09,Desktop,2,4.54,0
SESS910308,CUST101666,2024-06-26,Mobile,5,4.64,0
SESS910309,CUST102703,2024-08-29,Mobile,4,10.58,1
SESS910310,CUST100068,2025-07-21,Desktop,4,1.56,0
SESS910311,CUST101893,2024-03-01,Desktop,9,2.9,1
SESS910312,CUST102656,2025-03-13,Mobile,5,0.52,0
SESS910313,CUST100738,2025-05-15,Mobile,7,0.86,0
SESS910314,CUST102280,2024-12-26,Desktop,4,16.98,0
SESS910315,CUST101857,2024-06-02,Desktop,3,6.24,0
SESS910316,CUST102242,2024-09-27,Mobile,7,11.65,0
SESS910317,CUST101657,2024-07-02,Tablet,5,1.38,1
SESS910318,CUST102412,2025-02-23,Mobile,6,2.67,0
SESS910319,CUST101895,2024-11-15,Tablet,2,0.6,0
SESS910320,CUST100234,2024-12-30,Mobile,6,7.88,0
SESS910321,CUST102453,2025-02-10,Mobile,5,1.88,0
SESS910322,CUST101768,2025-01-15,Mobile,7,4.18,0
SESS910323,CUST101342,2024-12-22,Mobile,4,2.95,0
SESS910324,CUST101849,2025-12-29,Desktop,6,3.94,0
SESS910325,CUST100419,2024-07-17,Mobile,6,0.63,0
SESS910326,CUST102823,2025-10-31,Mobile,6,1.61,0
SESS910327,CUST101770,2025-06-18,Desktop,5,1.57,0
SESS910328,CUST102557,2025-07-07,Mobile,2,7.51,0
SESS910329,CUST102369,2025-01-07,Tablet,4,2.99,0
SESS910330,CUST102643,2024-10-13,Mobile,10,1.25,0
SESS910331,CUST102620,2025-07-20,Tablet,3,2.59,0
SESS910332,CUST101035,2024-04-13,Desktop,6,3.06,0
SESS910333,CUST101389,2024-10-04,Mobile,3,3.74,0
SESS910334,CUST100121,2024-01-26,Tablet,6,1.78,0
SESS910335,CUST101304,2024-12-01,Mobile,8,7.4,0
SESS910336,CUST102092,2024-04-30,Desktop,6,5.81,1
SESS910337,CUST101875,2025-05-25,Mobile,6,2.1,0
SESS910338,CUST102246,2025-05-22,Tablet,4,0.99,1
SESS910339,CUST102071,2025-09-15,Mobile,5,3.83,0
SESS910340,CUST101040,2025-01-27,Mobile,4,5.99,0
SESS910341,CUST102734,2025-10-25,Mobile,4,12.37,0
SESS910342,CUST100073,2025-05-07,Mobile,6,0.72,0
SESS910343,CUST100122,2024-11-01,Mobile,4,0.79,0
SESS910344,CUST100747,2025-08-10,Desktop,4,1.12,0
SESS910345,CUST100628,2025-04-28,Mobile,5,6.59,1
SESS910346,CUST101079,2025-05-10,Mobile,5,2.04,0
SESS910347,CUST100770,2025-12-04,Desktop,6,2.65,0
SESS910348,CUST100560,2024-05-17,Tablet,3,1.52,0
SESS910349,CUST102016,2025-03-23,Desktop,2,1.19,0
SESS910350,CUST100070,2025-05-11,Mobile,7,4.12,0
SESS910351,CUST100244,2025-08-06,Mobile,4,2.83,0
SESS910352,CUST101439,2024-06-16,Mobile,1,0.58,0
SESS910353,CUST100485,2025-09-13,Mobile,2,3.89,0
SESS910354,CUST100389,2025-10-21,Tablet,6,1.78,1
SESS910355,CUST101496,2024-10-02,Desktop,7,3.64,0
SESS910356,CUST101028,2025-01-12,Mobile,5,5.41,0
SESS910357,CUST102420,2025-08-14,Tablet,3,0.71,0
SESS910358,CUST100148,2025-04-29,Mobile,3,6.79,0
SESS910359,CUST102469,2025-05-14,Mobile,5,13.82,0
SESS910360,CUST102899,2025-09-28,Desktop,8,3.62,1
SESS910361,CUST101956,2024-08-11,Tablet,5,19.88,0
SESS910362,CUST100582,2025-07-15,Mobile,7,2.39,1
SESS910363,CUST102936,2025-11-14,Mobile,4,1.68,0
SESS910364,CUST101074,2025-12-04,Mobile,6,2.23,0
SESS910365,CUST102936,2024-07-17,Mobile,3,4.88,1
SESS910366,CUST102008,2024-06-14,Mobile,6,1.7,0
SESS910367,CUST102986,2024-07-31,Desktop,8,1.03,0
SESS910368,CUST100914,2024-03-15,Mobile,2,1.55,0
SESS910369,CUST100819,2025-12-05,Mobile,2,1.98,0
SESS910370,CUST100270,2025-10-31,Mobile,5,12.11,0
SESS910371,CUST100559,2024-05-22,Mobile,5,7.46,0
SESS910372,CUST100737,2025-09-21,Mobile,6,3.51,0
SESS910373,CUST101729,2025-03-04,Desktop,7,6.04,0
SESS910374,CUST101686,2024-05-13,Mobile,4,5.63,0
SESS910375,CUST101834,2025-12-16,Desktop,3,1.89,0
SESS910376,CUST101933,2024-10-09,Desktop,5,1.2,0
SESS910377,CUST102133,2024-12-02,Tablet,4,0.93,0
SESS910378,CUST100135,2024-05-25,Desktop,4,6.09,0
SESS910379,CUST102419,2025-11-21,Desktop,10,0.56,0
SESS910380,CUST101517,2025-08-19,Mobile,7,5.18,0
SESS910381,CUST101948,2024-03-23,Mobile,6,5.71,0
SESS910382,CUST102038,2024-05-24,Mobile,5,3.02,0
SESS910383,CUST101997,2025-09-21,Mobile,5,0.57,0
SESS910384,CUST100825,2025-12-19,Desktop,5,2.92,0
SESS910385,CUST101270,2024-08-12,Desktop,6,2.71,0
SESS910386,CUST100957,2025-07-10,Mobile,4,1.93,0
SESS910387,CUST100635,2025-04-08,Desktop,3,5.35,0
SESS910388,CUST102518,2024-04-20,Desktop,7,8.88,1
SESS910389,CUST101082,2025-05-28,Desktop,5,7.82,0
SESS910390,CUST101006,2025-04-11,Mobile,2,7.99,1
SESS910391,CUST102969,2025-07-29,Mobile,5,1.93,0
SESS910392,CUST101347,2025-11-09,Mobile,5,3.25,0
SESS910393,CUST101403,2025-02-07,Mobile,5,3.85,0
SESS910394,CUST101608,2024-09-15,Mobile,5,2.75,0
SESS910395,CUST101251,2025-03-18,Mobile,4,1.4,0
SESS910396,CUST100166,2024-05-13,Mobile,5,8.83,1
SESS910397,CUST102717,2024-05-22,Mobile,2,3.13,0
SESS910398,CUST101659,2024-01-07,Desktop,5,4.13,0
SESS910399,CUST101406,2024-02-12,Mobile,4,9.81,0
SESS910400,CUST102078,2025-02-14,Tablet,3,2.85,0
SESS910401,CUST101608,2024-07-18,Mobile,5,1.27,0
SESS910402,CUST100330,2024-05-03,Mobile,4,7.17,0
SESS910403,CUST102230,2025-12-16,Mobile,5,11.26,0
SESS910404,CUST101066,2025-02-06,Desktop,5,0.96,0
SESS910405,CUST101579,2025-08-03,Mobile,6,1.79,0
SESS910406,CUST102241,2025-12-27,Desktop,6,1.51,0
SESS910407,CUST100939,2024-08-31,Mobile,6,8.23,1
SESS910408,CUST102160,2025-03-04,Desktop,6,7.34,0
SESS910409,CUST102454,2025-12-05,Tablet,4,0.89,0
SESS910410,CUST102044,2024-02-08,Tablet,6,1.62,0
SESS910411,CUST102787,2025-09-21,Mobile,5,5.77,0
SESS910412,CUST102453,2025-12-14,Desktop,7,2.08,0
SESS910413,CUST102036,2025-07-25,Mobile,8,0.9,0
SESS910414,CUST101772,2024-01-23,Tablet,8,8.85,0
SESS910415,CUST101225,2024-07-02,Mobile,7,2.48,0
SESS910416,CUST102088,2025-06-08,Desktop,5,4.8,0
SESS910417,CUST100496,2024-10-13,Mobile,4,0.96,0
SESS910418,CUST101760,2024-10-22,Mobile,7,0.87,0
SESS910419,CUST101944,2024-08-14,Desktop,7,2.46,0
SESS910420,CUST102996,2024-06-15,Mobile,4,4.96,1
SESS910421,CUST101957,2024-10-30,Mobile,4,7.92,0
SESS910422,CUST100951,2024-02-14,Mobile,5,2.5,1
SESS910423,CUST102797,2025-04-25,Tablet,8,14.6,0
SESS910424,CUST101102,2024-08-24,Mobile,11,10.97,0
SESS910425,CUST100563,2025-10-09,Desktop,7,4.88,0
SESS910426,CUST100049,2024-06-13,Mobile,8,4.38,0
SESS910427,CUST102570,2025-01-13,Mobile,7,5.45,1
SESS910428,CUST102128,2024-06-16,Desktop,5,1.06,0
SESS910429,CUST100670,2025-08-10,Desktop,5,9.55,0
SESS910430,CUST100226,2024-06-18,Desktop,9,6.66,0
SESS910431,CUST102936,2025-03-15,Desktop,2,1.94,0
SESS910432,CUST100528,2024-11-01,Mobile,2,1.83,0
SESS910433,CUST100284,2025-11-23,Mobile,9,4.43,0
SESS910434,CUST101089,2025-07-05,Mobile,4,8.26,0
SESS910435,CUST102927,2024-12-12,Mobile,4,1.59,0
SESS910436,CUST100251,2024-08-13,Mobile,8,6.39,0
SESS910437,CUST101006,2025-03-25,Mobile,7,3.32,0
SESS910438,CUST100887,2025-03-01,Mobile,3,0.81,0
SESS910439,CUST101540,2025-02-11,Mobile,8,2.69,0
SESS910440,CUST100859,2025-01-28,Tablet,3,2.7,0
SESS910441,CUST100737,2025-10-23,Mobile,3,2.5,1
SESS910442,CUST101888,2024-07-31,Mobile,7,0.68,1
SESS910443,CUST102290,2025-02-11,Tablet,3,4.06,0
SESS910444,CUST102955,2024-03-24,Desktop,7,1.94,0
SESS910445,CUST102160,2024-12-06,Desktop,1,1.27,0
SESS910446,CUST100009,2024-11-07,Mobile,7,0.78,1
SESS910447,CUST100379,2024-01-25,Desktop,3,19.25,0
SESS910448,CUST100065,2025-05-05,Mobile,4,8.47,0
SESS910449,CUST102190,2024-03-24,Desktop,6,1.35,0
SESS910450,CUST102806,2025-12-16,Desktop,8,1.47,0
SESS910451,CUST102168,2024-01-03,Desktop,2,3.05,0
SESS910452,CUST102723,2025-02-02,Desktop,3,4.32,1
SESS910453,CUST101497,2024-04-27,Mobile,5,0.73,1
SESS910454,CUST100451,2025-03-12,Desktop,6,6.02,0
SESS910455,CUST102357,2024-05-15,Mobile,4,7.49,0
SESS910456,CUST101572,2025-05-02,Desktop,6,1.19,0
SESS910457,CUST102021,2024-06-18,Mobile,8,2.63,0
SESS910458,CUST101015,2024-12-30,Desktop,2,0.85,0
SESS910459,CUST100827,2024-03-26,Mobile,6,2.65,1
SESS910460,CUST100579,2025-03-19,Desktop,5,5.15,1
SESS910461,CUST100082,2024-11-11,Desktop,3,1.1,0
SESS910462,CUST100669,2024-03-14,Mobile,4,1.88,0
SESS910463,CUST101806,2025-03-23,Mobile,4,1.28,0
SESS910464,CUST102889,2024-04-01,Desktop,7,1.99,0
SESS910465,CUST102899,2024-05-29,Mobile,3,0.55,0
SESS910466,CUST100988,2025-07-30,Desktop,7,6.99,0
SESS910467,CUST100371,2025-12-13,Mobile,2,0.66,0
SESS910468,CUST100722,2025-11-03,Mobile,4,1.53,0
SESS910469,CUST101983,2025-06-28,Desktop,5,1.52,0
SESS910470,CUST102462,2025-01-08,Mobile,7,8.12,0
SESS910471,CUST101567,2024-11-01,Mobile,3,1.32,0
SESS910472,CUST101666,2024-09-13,Desktop,3,1.64,0
SESS910473,CUST100887,2024-09-26,Mobile,7,12.35,0
SESS910474,CUST100618,2025-08-29,Mobile,6,2.6,0
SESS910475,CUST101454,2025-09-22,Mobile,3,8.08,1
SESS910476,CUST101020,2025-11-13,Desktop,4,3.92,0
SESS910477,CUST100335,2024-02-28,Tablet,6,2.55,1
SESS910478,CUST100544,2025-09-23,Desktop,4,3.9,0
SESS910479,CUST100039,2024-04-12,Desktop,6,5.0,0
SESS910480,CUST100649,2024-04-05,Desktop,9,2.96,1
SESS910481,CUST100570,2024-03-07,Mobile,4,7.58,0
SESS910482,CUST102727,2024-09-14,Mobile,5,0.61,0
SESS910483,CUST100479,2024-05-28,Mobile,4,5.4,0
SESS910484,CUST102373,2024-10-06,Desktop,5,1.16,0
SESS910485,CUST101389,2024-01-09,Desktop,4,1.88,1
SESS910486,CUST101525,2025-12-18,Desktop,10,2.34,0
SESS910487,CUST100517,2024-02-11,Desktop,7,4.62,0
SESS910488,CUST102582,2025-06-16,Mobile,7,3.21,0
SESS910489,CUST100869,2025-08-27,Mobile,4,0.67,0
SESS910490,CUST100871,2024-03-06,Mobile,6,3.27,0
SESS910491,CUST100334,2024-08-02,Tablet,4,4.48,0
SESS910492,CUST102950,2024-06-07,Desktop,7,7.4,0
SESS910493,CUST101696,2025-01-16,Mobile,4,0.79,0
SESS910494,CUST101207,2025-08-19,Mobile,5,17.21,0
SESS910495,CUST102467,2025-03-20,Mobile,3,1.3,0
SESS910496,CUST101581,2024-12-18,Desktop,7,4.79,0
SESS910497,CUST101014,2025-04-04,Desktop,6,20.73,0
SESS910498,CUST101496,2024-10-25,Mobile,3,7.18,0
SESS910499,CUST102352,2024-04-24,Mobile,6,1.54,0
SESS910500,CUST101448,2024-12-09,Mobile,7,3.99,0
SESS910501,CUST101772,2024-09-25,Desktop,4,2.54,0
SESS910502,CUST100946,2025-06-28,Tablet,12,6.54,0
SESS910503,CUST102756,2025-05-12,Desktop,3,2.97,0
SESS910504,CUST102755,2024-08-10,Desktop,2,3.64,0
SESS910505,CUST101306,2025-05-04,Desktop,4,1.97,0
SESS910506,CUST102380,2025-12-19,Desktop,6,2.24,0
SESS910507,CUST102264,2025-12-07,Mobile,5,3.03,0
SESS910508,CUST100074,2025-04-20,Mobile,5,3.97,0
SESS910509,CUST101381,2024-06-02,Desktop,4,10.07,0
SESS910510,CUST100559,2025-07-17,Desktop,11,8.68,0
SESS910511,CUST102944,2025-10-21,Desktop,7,7.94,0
SESS910512,CUST102618,2024-12-10,Mobile,2,0.91,0
SESS910513,CUST102437,2025-04-25,Mobile,5,3.2,0
SESS910514,CUST100616,2025-11-03,Mobile,4,14.25,0
SESS910515,CUST101894,2025-04-09,Desktop,7,0.97,0
SESS910516,CUST102606,2024-12-26,Mobile,4,1.88,0
SESS910517,CUST101392,2024-08-29,Mobile,7,1.07,1
SESS910518,CUST102814,2025-03-17,Mobile,8,1.77,0
SESS910519,CUST100738,2025-04-15,Tablet,5,1.4,0
SESS910520,CUST102353,2025-01-01,Desktop,6,2.47,1
SESS910521,CUST100702,2024-11-03,Mobile,8,10.35,0
SESS910522,CUST101300,2024-09-07,Desktop,4,2.82,1
SESS910523,CUST100785,2025-12-26,Mobile,5,3.3,0
SESS910524,CUST102866,2024-07-26,Mobile,6,4.5,0
SESS910525,CUST102225,2024-08-27,Desktop,2,5.05,0
SESS910526,CUST101107,2025-03-01,Mobile,4,0.51,0
SESS910527,CUST102702,2024-08-10,Mobile,4,4.85,0
SESS910528,CUST101143,2025-03-29,Desktop,4,9.22,0
SESS910529,CUST102375,2025-03-24,Mobile,7,2.3,0
SESS910530,CUST100484,2025-01-28,Mobile,6,6.67,0
SESS910531,CUST100641,2025-02-05,Mobile,8,10.34,0
SESS910532,CUST100041,2025-09-12,Desktop,8,1.54,1
SESS910533,CUST101067,2025-04-07,Mobile,7,4.8,0
SESS910534,CUST100189,2025-04-27,Desktop,6,1.15,0
SESS910535,CUST101422,2024-09-15,Desktop,5,3.18,0
SESS910536,CUST101031,2024-04-10,Mobile,4,4.43,0
SESS910537,CUST100169,2024-05-02,Mobile,3,2.92,0
SESS910538,CUST100437,2024-10-18,Mobile,4,0.69,0
SESS910539,CUST102180,2024-11-06,Mobile,9,4.43,1
SESS910540,CUST102196,2024-07-08,Mobile,7,2.07,0
SESS910541,CUST100811,2024-01-01,Mobile,4,4.03,0
SESS910542,CUST100821,2024-10-14,Mobile,10,7.89,0
SESS910543,CUST100965,2025-12-03,Mobile,7,1.8,0
SESS910544,CUST102696,2025-05-13,Desktop,4,11.01,0
SESS910545,CUST100075,2025-05-16,Desktop,6,0.75,0
SESS910546,CUST101107,2024-11-22,Desktop,4,12.65,0
SESS910547,CUST100247,2024-10-19,Desktop,7,3.24,0
SESS910548,CUST102410,2025-01-09,Mobile,5,0.84,0
SESS910549,CUST101003,2024-08-31,Mobile,4,1.41,0
SESS910550,CUST101472,2025-05-11,Mobile,6,10.74,0
SESS910551,CUST100370,2024-04-25,Mobile,4,3.87,1
SESS910552,CUST101955,2025-01-22,Desktop,4,4.87,0
SESS910553,CUST101727,2025-11-24,Mobile,3,4.16,0
SESS910554,CUST101845,2024-08-01,Mobile,4,3.02,0
SESS910555,CUST101019,2025-01-11,Tablet,8,0.68,0
SESS910556,CUST102389,2025-02-21,Desktop,3,4.7,0
SESS910557,CUST101128,2025-07-08,Mobile,6,1.99,0
SESS910558,CUST100246,2024-08-03,Tablet,5,3.57,1
SESS910559,CUST102920,2025-01-03,Mobile,8,13.22,0
SESS910560,CUST100692,2024-12-22,Desktop,6,9.03,0
SESS910561,CUST101018,2025-06-08,Mobile,8,3.63,0
SESS910562,CUST100593,2024-05-15,Mobile,4,7.99,0
SESS910563,CUST102390,2024-03-17,Mobile,4,3.11,0
SESS910564,CUST102602,2025-11-11,Mobile,2,1.08,0
SESS910565,CUST101849,2025-12-04,Mobile,7,5.12,0
SESS910566,CUST100948,2024-10-23,Mobile,6,2.76,0
SESS910567,CUST102084,2024-03-21,Mobile,2,1.13,1
SESS910568,CUST100789,2024-03-25,Mobile,9,1.75,0
SESS910569,CUST102676,2025-04-29,Mobile,6,1.54,1
SESS910570,CUST102638,2024-03-06,Tablet,8,2.05,1
SESS910571,CUST102269,2025-12-01,Desktop,4,6.13,0
SESS910572,CUST101920,2025-10-17,Mobile,9,7.11,0
SESS910573,CUST101759,2024-07-14,Mobile,4,8.14,0
SESS910574,CUST101877,2025-04-11,Mobile,4,4.65,0
SESS910575,CUST101176,2024-03-17,Mobile,8,11.56,0
SESS910576,CUST101245,2024-03-31,Desktop,9,0.58,0
SESS910577,CUST102693,2024-02-29,Desktop,5,10.49,0
SESS910578,CUST101320,2024-01-25,Tablet,5,0.57,0
SESS910579,CUST101452,2025-09-26,Mobile,10,3.07,0
SESS910580,CUST101758,2025-12-17,Desktop,1,2.98,0
SESS910581,CUST102274,2025-11-05,Desktop,5,6.23,1
SESS910582,CUST101167,2024-06-29,Desktop,2,0.63,0
SESS910583,CUST101392,2025-12-26,Mobile,3,1.98,0
SESS910584,CUST101127,2024-05-03,Mobile,8,2.54,0
SESS910585,CUST101370,2024-02-25,Mobile,5,1.8,0
SESS910586,CUST100493,2024-12-21,Mobile,5,1.83,0
SESS910587,CUST101539,2024-11-07,Mobile,10,2.68,0
SESS910588,CUST100200,2025-09-01,Mobile,2,9.91,0
SESS910589,CUST100397,2025-07-29,Desktop,7,5.23,0
SESS910590,CUST101462,2025-01-17,Mobile,3,15.54,0
SESS910591,CUST101975,2024-10-14,Mobile,5,0.91,0
SESS910592,CUST101015,2025-11-10,Mobile,6,1.24,0
SESS910593,CUST101177,2025-08-07,Mobile,10,1.83,0
SESS910594,CUST102828,2025-03-31,Desktop,7,10.01,0
SESS910595,CUST100696,2024-06-20,Mobile,4,1.54,1
SESS910596,CUST102730,2024-03-10,Mobile,7,3.02,1
SESS910597,CUST100351,2025-12-05,Mobile,5,1.73,0
SESS910598,CUST101553,2024-10-18,Tablet,7,1.47,0
SESS910599,CUST100271,2024-11-06,Desktop,3,3.66,0
SESS910600,CUST102172,2024-11-16,Mobile,7,1.9,0
SESS910601,CUST102124,2024-09-29,Tablet,5,8.07,0
SESS910602,CUST102188,2025-08-31,Desktop,8,0.75,0
SESS910603,CUST100356,2025-10-28,Tablet,4,3.83,0
SESS910604,CUST100852,2025-09-02,Mobile,5,3.54,0
SESS910605,CUST100478,2025-05-15,Mobile,3,5.81,0
SESS910606,CUST102382,2024-01-10,Mobile,5,7.83,0
SESS910607,CUST100219,2025-09-04,Mobile,3,7.24,0
SESS910608,CUST101981,2025-11-10,Mobile,3,3.07,0
SESS910609,CUST101569,2025-09-04,Mobile,4,1.21,0
SESS910610,CUST102395,2025-05-11,Desktop,8,0.76,0
SESS910611,CUST102660,2024-07-22,Mobile,4,1.11,0
SESS910612,CUST100058,2025-10-08,Mobile,3,0.96,0
